Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,City,Time_taken (min),Distance
21.175104,72.804342,21.235104,72.864342,Sandstorms,Medium,0,Drinks,motorcycle,0.0,Metropolitian,26,9.11
12.975996,80.221898,13.005996,80.251898,Windy,Medium,2,Drinks,scooter,0.0,Metropolitian,24,4.65
21.157729,72.768726,21.167729,72.778726,Sunny,Low,0,Meal,motorcycle,1.0,Metropolitian,14,1.52
17.455894,78.375467,17.465894,78.385467,Cloudy,Low,2,Snack,motorcycle,0.0,Metropolitian,11,1.53
23.416792,85.316842,23.486792,85.386842,Stormy,Jam,1,Drinks,scooter,1.0,Metropolitian,28,10.55
13.026279,80.174568,13.076279,80.224568,Sunny,Jam,0,Buffet,motorcycle,0.0,Metropolitian,21,7.75
13.049645,80.242268,13.119645,80.312268,Stormy,Medium,2,Meal,scooter,1.0,Metropolitian,21,10.84
26.905287,75.794592,26.985287,75.874592,Windy,Low,0,Drinks,motorcycle,1.0,Metropolitian,28,11.9
18.994049,72.825203,19.124049,72.955203,Sunny,Medium,1,Snack,scooter,0.0,Urban,20,19.86
27.16185,78.040165,27.24185,78.120165,Fog,Medium,2,Drinks,scooter,1.0,Metropolitian,36,11.89
11.022298,76.998349,11.132298,77.108349,Stormy,Medium,0,Meal,motorcycle,2.0,Metropolitian,36,17.1
22.651847,75.881991,22.661847,75.891991,Sandstorms,Low,1,Snack,scooter,1.0,Metropolitian,24,1.51
18.554382,73.798206,18.684382,73.928206,Sunny,Medium,1,Drinks,scooter,0.0,Metropolitian,26,19.88
21.170096,72.789122,21.180096,72.799122,Windy,High,1,Snack,motorcycle,1.0,Metropolitian,26,1.52
26.911378,75.789034,26.961378,75.839034,Fog,Jam,1,Buffet,motorcycle,1.0,Metropolitian,32,7.44
17.458998,78.500366,17.538998,78.580366,Stormy,Jam,1,Meal,motorcycle,0.0,Urban,22,12.27
23.359407,85.325055,23.469407,85.435055,Windy,Jam,2,Snack,motorcycle,1.0,Metropolitian,21,16.58
18.530963,73.828972,18.550963,73.848972,Cloudy,Low,1,Snack,motorcycle,0.0,Urban,11,3.06
13.058616,80.264151,13.118616,80.324151,Windy,Jam,2,Drinks,scooter,0.0,Metropolitian,23,9.3
21.186438,72.794115,21.236438,72.844115,Windy,Jam,2,Meal,scooter,1.0,Metropolitian,19,7.59
12.935662,77.61413,12.965662,77.64413,Windy,Jam,1,Drinks,scooter,1.0,Metropolitian,29,4.65
17.410371,78.437225,17.440371,78.467225,Sunny,Medium,1,Drinks,scooter,1.0,Metropolitian,18,4.6
0.0,0.0,0.01,0.01,Windy,Low,1,Buffet,scooter,1.0,Metropolitian,24,1.57
12.978453,77.643685,12.998453,77.663685,Cloudy,Low,2,Drinks,scooter,1.0,Metropolitian,18,3.1
23.357804,85.325146,23.397804,85.365146,Windy,Medium,0,Snack,motorcycle,1.0,Metropolitian,29,6.03
26.482419,80.320939,26.522419,80.360939,Fog,High,2,Drinks,scooter,1.0,Metropolitian,28,5.96
22.514585,88.39331,22.604585,88.48331,Cloudy,Low,0,Drinks,motorcycle,1.0,Metropolitian,21,13.6
23.354422,85.3329,23.374422,85.3529,Fog,High,1,Buffet,scooter,1.0,Metropolitian,37,3.01
12.337928,76.617889,12.357928,76.637889,Stormy,High,1,Buffet,scooter,1.0,Metropolitian,28,3.1
15.576683,73.75575,15.626683,73.80575,Cloudy,Low,1,Snack,motorcycle,0.0,Metropolitian,17,7.7
22.74806,75.8934,22.79806,75.9434,Sunny,Medium,0,Drinks,motorcycle,1.0,Metropolitian,26,7.55
13.045479,80.23311,13.055479,80.24311,Cloudy,Low,0,Meal,motorcycle,0.0,Metropolitian,15,1.55
22.725748,75.898497,22.815748,75.988497,Cloudy,Jam,1,Buffet,scooter,1.0,Metropolitian,35,13.59
26.913483,75.803139,26.963483,75.853139,Fog,Medium,0,Drinks,motorcycle,0.0,Metropolitian,21,7.44
21.185047,72.80859,21.245047,72.86859,Fog,Low,1,Snack,scooter,,Urban,10,9.11
27.159795,78.04299,27.179795,78.06299,Cloudy,Low,0,Buffet,motorcycle,1.0,Metropolitian,28,2.97
21.157735,72.768778,21.197735,72.808778,Stormy,High,1,Meal,scooter,1.0,Metropolitian,17,6.07
23.351058,85.325731,23.361058,85.335731,Fog,Low,1,Meal,motorcycle,1.0,Metropolitian,15,1.51
12.934365,77.616155,13.014365,77.696155,Stormy,Jam,1,Snack,scooter,1.0,Metropolitian,24,12.4
19.176269,72.836721,19.236269,72.896721,Stormy,Jam,1,Buffet,motorcycle,1.0,,10,9.16
18.546258,73.904337,18.626258,73.984337,Sandstorms,Jam,0,Buffet,motorcycle,1.0,Urban,51,12.24
25.443994,81.860187,25.533994,81.950187,Sandstorms,Medium,0,Snack,motorcycle,1.0,Metropolitian,48,13.46
23.416792,85.316842,23.436792,85.336842,Sandstorms,Low,2,Snack,motorcycle,0.0,Metropolitian,11,3.01
12.972532,77.608179,13.082532,77.718179,Stormy,Jam,2,Snack,electric_scooter,1.0,Metropolitian,29,17.04
12.979166,77.640709,13.059166,77.720709,Fog,Low,0,Snack,motorcycle,0.0,Urban,20,12.4
11.016298,76.972076,11.046298,77.002076,Sandstorms,Low,1,Snack,motorcycle,1.0,Metropolitian,22,4.66
18.516216,73.842527,18.536216,73.862527,Sunny,Low,1,Drinks,motorcycle,0.0,,13,3.06
22.311603,73.165012,22.351603,73.205012,Cloudy,Medium,1,Snack,scooter,1.0,,15,6.05
18.53408,73.89852,18.57408,73.93852,Cloudy,High,2,Buffet,electric_scooter,1.0,Metropolitian,30,6.12
17.438263,78.397865,17.448263,78.407865,Stormy,High,2,Snack,scooter,1.0,Metropolitian,26,1.53
30.327968,78.046106,30.397968,78.116106,Fog,Jam,2,Snack,motorcycle,3.0,Metropolitian,46,10.27
11.006686,76.951736,11.056686,77.001736,Fog,Medium,0,Buffet,motorcycle,1.0,Metropolitian,30,7.77
25.454697,81.834492,25.474697,81.854492,Cloudy,High,1,Meal,motorcycle,1.0,Metropolitian,33,2.99
27.163303,78.057044,27.183303,78.077044,Sandstorms,Low,2,Meal,scooter,1.0,Metropolitian,16,2.97
26.911378,75.789034,26.941378,75.819034,Stormy,Medium,2,Buffet,scooter,1.0,Urban,30,4.46
22.722634,75.886959,22.852634,76.016959,Stormy,Medium,2,Meal,scooter,1.0,Metropolitian,38,19.63
26.913483,75.803139,27.003483,75.893139,Cloudy,Medium,2,Meal,scooter,0.0,Metropolitian,37,13.39
12.978453,77.643685,12.988453,77.653685,Stormy,Low,2,Drinks,scooter,1.0,Metropolitian,26,1.55
11.001852,76.976268,11.061852,77.036268,Sunny,Medium,0,Meal,motorcycle,1.0,Metropolitian,17,9.33
23.354422,85.3329,23.444422,85.4229,Fog,Medium,2,Snack,scooter,1.0,Metropolitian,36,13.56
23.369746,85.33982,23.479746,85.44982,Sandstorms,Medium,1,Meal,motorcycle,0.0,Urban,19,16.58
22.751857,75.866699,22.761857,75.876699,Sunny,Low,2,Meal,scooter,,Metropolitian,12,1.51
15.49395,73.827423,15.60395,73.937423,Cloudy,Low,0,Drinks,motorcycle,0.0,Metropolitian,36,16.95
11.025083,77.015393,11.035083,77.025393,Sunny,High,0,Meal,motorcycle,1.0,Metropolitian,24,1.55
12.949934,77.699386,13.009934,77.759386,Sandstorms,Jam,0,Snack,motorcycle,1.0,Metropolitian,23,9.3
13.044694,80.26147,13.154694,80.37147,Sunny,Low,0,Snack,motorcycle,0.0,Metropolitian,26,17.04
19.091458,72.827808,19.201458,72.937808,Sunny,Jam,0,Meal,motorcycle,1.0,Metropolitian,29,16.8
0.0,0.0,0.03,0.03,Sandstorms,Medium,1,Snack,scooter,1.0,Urban,23,4.71
12.933298,77.614293,13.003298,77.684293,Stormy,Jam,1,Drinks,motorcycle,1.0,Metropolitian,29,10.85
26.846156,75.8023,26.856156,75.8123,Fog,Low,0,Buffet,motorcycle,1.0,Urban,17,1.49
11.001852,76.976268,11.041852,77.016268,Sandstorms,Medium,1,Meal,motorcycle,0.0,Metropolitian,27,6.22
23.359407,85.325055,23.439407,85.405055,Sandstorms,Low,0,Buffet,motorcycle,0.0,Metropolitian,28,12.06
21.160522,72.771477,21.170522,72.781477,Sunny,Low,2,Buffet,electric_scooter,1.0,Metropolitian,12,1.52
12.975996,80.221898,12.985996,80.231898,Windy,Low,2,Drinks,scooter,0.0,Metropolitian,26,1.55
26.891191,75.802083,26.981191,75.892083,Stormy,Low,0,Drinks,motorcycle,0.0,Urban,24,13.39
12.986047,80.218114,13.066047,80.298114,Sandstorms,Low,0,Buffet,motorcycle,0.0,Urban,20,12.4
12.906229,77.596791,13.016229,77.706791,Fog,Low,1,Buffet,motorcycle,0.0,Metropolitian,28,17.05
22.310526,73.170937,22.420526,73.280937,Sandstorms,Jam,0,Meal,motorcycle,2.0,Metropolitian,52,16.64
25.45235,81.841889,25.49235,81.881889,Sandstorms,Medium,1,Drinks,motorcycle,1.0,Metropolitian,33,5.98
0.0,0.0,0.09,0.09,Windy,Medium,0,Buffet,motorcycle,0.0,Metropolitian,41,14.12
0.0,0.0,0.11,0.11,Fog,Jam,0,Buffet,motorcycle,0.0,Semi-Urban,47,17.26
13.064181,80.236442,13.084181,80.256442,Windy,Low,2,Drinks,electric_scooter,1.0,Metropolitian,29,3.1
12.98041,77.640489,13.05041,77.710489,Fog,Jam,1,Buffet,motorcycle,0.0,Metropolitian,33,10.85
23.355164,85.324097,23.435164,85.404097,Sunny,Medium,0,Meal,motorcycle,0.0,Metropolitian,20,12.06
21.157729,72.768726,21.207729,72.818726,Sandstorms,Low,1,Snack,motorcycle,0.0,,15,7.59
19.121999,72.908493,19.201999,72.988493,Windy,Low,2,Buffet,scooter,0.0,Metropolitian,17,12.22
22.728163,75.884212,22.738163,75.894212,Stormy,Low,2,Snack,electric_scooter,1.0,Metropolitian,28,1.51
22.74806,75.8934,22.76806,75.9134,Cloudy,Low,1,Drinks,scooter,1.0,Metropolitian,19,3.02
17.483216,78.552111,17.593216,78.662111,Stormy,Medium,1,Meal,motorcycle,1.0,Metropolitian,30,16.87
19.121999,72.908493,19.131999,72.918493,Windy,Low,0,Buffet,motorcycle,0.0,Metropolitian,29,1.53
12.311072,76.654878,12.321072,76.664878,Sandstorms,Low,2,Meal,scooter,1.0,Urban,17,1.55
12.914264,77.6784,13.004264,77.7684,Fog,Low,1,Drinks,motorcycle,1.0,Metropolitian,31,13.95
0.0,0.0,0.05,0.05,Windy,Medium,2,Meal,electric_scooter,1.0,Urban,24,7.85
15.496162,73.825364,15.526162,73.855364,Fog,Low,1,Snack,motorcycle,0.0,Metropolitian,15,4.62
12.939496,77.625999,13.049496,77.735999,Stormy,Low,0,Snack,motorcycle,0.0,Urban,15,17.04
22.761226,75.887522,22.891226,76.017522,Windy,Jam,2,Drinks,motorcycle,1.0,Metropolitian,26,19.63
22.75004,75.902847,22.78004,75.932847,Fog,Medium,0,Snack,motorcycle,1.0,Urban,28,4.53
0.0,0.0,0.07,0.07,Windy,Medium,0,Buffet,motorcycle,0.0,Metropolitian,45,10.98
0.0,0.0,0.03,0.03,Sunny,Jam,2,Drinks,electric_scooter,1.0,Metropolitian,17,4.71
13.064181,80.236442,13.124181,80.296442,Stormy,Jam,2,Meal,electric_scooter,1.0,Metropolitian,27,9.3
17.455894,78.375467,17.525894,78.445467,Fog,Jam,0,Meal,motorcycle,3.0,Semi-Urban,51,10.74
25.449659,81.839744,25.509659,81.899744,Stormy,Low,2,Meal,motorcycle,1.0,Metropolitian,27,8.98
12.323194,76.630583,12.413194,76.720583,Sandstorms,Jam,2,Snack,scooter,1.0,Metropolitian,33,13.96
9.979363,76.285001,10.019363,76.325001,Cloudy,High,1,Drinks,motorcycle,2.0,Metropolitian,38,6.23
18.636215,73.751081,18.766215,73.881081,Cloudy,Jam,1,Drinks,scooter,2.0,Urban,44,19.88
12.975377,77.696664,13.025377,77.746664,Windy,Medium,1,Meal,scooter,1.0,Metropolitian,26,7.75
12.972532,77.608179,13.022532,77.658179,Sunny,Jam,2,Snack,electric_scooter,0.0,Metropolitian,22,7.75
12.933298,77.614293,12.993298,77.674293,Stormy,Jam,0,Drinks,motorcycle,0.0,Metropolitian,19,9.3
22.725748,75.898497,22.795748,75.968497,Stormy,Low,2,Drinks,scooter,0.0,Metropolitian,11,10.57
22.744648,75.894377,22.774648,75.924377,Windy,Medium,1,Buffet,scooter,1.0,Metropolitian,25,4.53
11.022477,76.995667,11.082477,77.055667,Stormy,Medium,1,Drinks,scooter,1.0,Urban,28,9.33
0.0,0.0,0.05,0.05,Sunny,Low,2,Buffet,scooter,1.0,Metropolitian,19,7.85
23.357804,85.325146,23.467804,85.435146,Sunny,Jam,0,Meal,motorcycle,1.0,Metropolitian,30,16.58
21.170798,72.790489,21.240798,72.860489,Stormy,Medium,1,Meal,motorcycle,1.0,Metropolitian,16,10.63
21.170798,72.790489,21.180798,72.800489,Stormy,Low,1,Snack,motorcycle,1.0,Urban,22,1.52
26.90294,75.793007,26.93294,75.823007,Sandstorms,Medium,2,Snack,scooter,0.0,Metropolitian,31,4.46
18.994237,72.825553,19.024237,72.855553,Cloudy,Low,0,Meal,motorcycle,1.0,Urban,28,4.58
12.323194,76.630583,12.333194,76.640583,Windy,High,0,Snack,motorcycle,1.0,Metropolitian,24,1.55
21.186884,72.793616,21.296884,72.903616,Stormy,Jam,1,Meal,scooter,1.0,Metropolitian,27,16.69
13.091809,80.219104,13.101809,80.229104,Sandstorms,High,2,Snack,scooter,1.0,Metropolitian,33,1.55
12.934365,77.616155,12.964365,77.646155,Fog,Low,1,Snack,scooter,0.0,Urban,18,4.65
30.361281,78.068022,30.421281,78.128022,Cloudy,Jam,1,Snack,motorcycle,1.0,Metropolitian,37,8.8
0.0,0.0,0.11,0.11,Stormy,Jam,2,Buffet,motorcycle,1.0,Metropolitian,15,17.26
26.766536,75.837333,26.816536,75.887333,Windy,Jam,1,Meal,scooter,1.0,Metropolitian,26,7.44
23.416792,85.316842,23.496792,85.396842,Sunny,Jam,2,Buffet,scooter,1.0,Metropolitian,20,12.05
22.310237,73.158921,22.380237,73.228921,Sandstorms,Low,1,Meal,scooter,1.0,Urban,20,10.59
12.352058,76.60665,12.392058,76.64665,Fog,High,2,Snack,motorcycle,1.0,Metropolitian,30,6.21
18.554382,73.798206,18.604382,73.848206,Sandstorms,Low,0,Buffet,motorcycle,0.0,Metropolitian,26,7.65
25.45235,81.841889,25.48235,81.871889,Cloudy,Medium,0,Snack,motorcycle,1.0,Metropolitian,32,4.49
12.310972,76.659264,12.390972,76.739264,Fog,Jam,0,Snack,motorcycle,1.0,Metropolitian,47,12.41
23.232537,77.429845,23.312537,77.509845,Cloudy,Jam,1,Buffet,motorcycle,0.0,Metropolitian,42,12.06
12.970221,77.645396,13.030221,77.705396,Sunny,Low,1,Drinks,motorcycle,0.0,Urban,24,9.3
13.044694,80.26147,13.114694,80.33147,Stormy,Jam,0,Drinks,motorcycle,1.0,Metropolitian,35,10.84
22.310237,73.158921,22.330237,73.178921,Fog,High,1,Snack,scooter,0.0,Metropolitian,29,3.03
12.914264,77.6784,12.994264,77.7584,Sunny,Low,0,Drinks,motorcycle,1.0,Metropolitian,21,12.4
10.000706,76.349516,10.060706,76.409516,Fog,Jam,1,Snack,motorcycle,1.0,Metropolitian,34,9.34
23.264015,77.408236,23.354015,77.498236,Sandstorms,Medium,1,Drinks,motorcycle,1.0,Metropolitian,23,13.57
22.745049,75.892471,22.855049,76.002471,Sunny,Medium,0,Buffet,motorcycle,0.0,Metropolitian,26,16.61
18.520016,73.830547,18.530016,73.840547,Sunny,Low,0,Drinks,motorcycle,0.0,Metropolitian,16,1.53
12.975377,77.696664,12.995377,77.716664,Windy,Low,1,Meal,scooter,0.0,Metropolitian,26,3.1
11.016298,76.972076,11.076298,77.032076,Windy,Medium,1,Meal,motorcycle,1.0,Metropolitian,20,9.33
12.975996,80.221898,12.995996,80.241898,Stormy,Low,1,Buffet,motorcycle,0.0,Metropolitian,10,3.1
0.0,0.0,0.07,0.07,Cloudy,Jam,0,Drinks,motorcycle,0.0,Metropolitian,45,10.98
0.0,0.0,0.04,0.04,Sunny,High,2,Snack,electric_scooter,1.0,Metropolitian,17,6.28
21.160522,72.771477,21.190522,72.801477,Windy,Medium,0,Meal,motorcycle,1.0,Metropolitian,25,4.55
9.979363,76.285001,10.039363,76.345001,Windy,Low,0,Buffet,motorcycle,0.0,Metropolitian,34,9.34
17.450851,78.379347,17.480851,78.409347,Stormy,Low,2,Buffet,electric_scooter,0.0,Metropolitian,16,4.6
17.438263,78.397865,17.528263,78.487865,Windy,Jam,2,Meal,scooter,1.0,Metropolitian,18,13.81
26.846156,75.8023,26.896156,75.8523,Sandstorms,Jam,1,Drinks,scooter,0.0,Metropolitian,14,7.44
21.173343,72.792731,21.283343,72.902731,Fog,Jam,2,Drinks,scooter,1.0,Urban,41,16.7
0.0,0.0,0.02,0.02,Windy,Low,0,Meal,motorcycle,1.0,Metropolitian,21,3.14
26.914142,75.805704,27.044142,75.935704,Cloudy,Low,0,Drinks,motorcycle,0.0,Metropolitian,35,19.34
18.563934,73.915367,18.623935,73.975367,,,3,Meal,bicycle,0.0,Metropolitian,23,9.18
21.149669,72.772629,21.219669,72.842629,Fog,Low,0,Meal,motorcycle,1.0,Metropolitian,40,10.63
13.02978,80.208812,13.13978,80.318812,Cloudy,Low,1,Buffet,motorcycle,1.0,Metropolitian,21,17.04
12.311072,76.654878,12.331072,76.674878,Sandstorms,Low,0,Snack,motorcycle,0.0,Metropolitian,25,3.1
12.337928,76.617889,12.387928,76.667889,Windy,Low,2,Meal,motorcycle,0.0,Metropolitian,27,7.76
17.483216,78.552111,17.593216,78.662111,Fog,Medium,0,Snack,motorcycle,,Metropolitian,39,16.87
22.728163,75.884212,22.838163,75.994212,Windy,Jam,0,Snack,motorcycle,2.0,Metropolitian,53,16.61
0.0,0.0,0.05,0.05,Fog,Jam,2,Drinks,motorcycle,0.0,Metropolitian,25,7.85
12.299524,76.64262,12.339524,76.68262,Cloudy,High,0,Buffet,motorcycle,1.0,Metropolitian,31,6.21
19.207222,72.972281,19.257222,73.022281,Stormy,Low,0,Meal,motorcycle,1.0,Metropolitian,28,7.63
19.22384,72.841347,19.27384,72.891347,Cloudy,Medium,2,Snack,electric_scooter,0.0,,15,7.63
19.874103,75.368419,19.924103,75.418419,Fog,Jam,2,Buffet,scooter,1.0,Metropolitian,27,7.62
12.323194,76.630583,12.433194,76.740583,Stormy,Medium,2,Snack,scooter,1.0,Metropolitian,35,17.06
26.910262,75.783013,26.980262,75.853013,Windy,Jam,0,Buffet,motorcycle,2.0,Semi-Urban,50,10.42
26.905287,75.794592,26.915287,75.804592,Sunny,Low,1,Drinks,scooter,0.0,Metropolitian,21,1.49
30.332735,78.054222,30.362735,78.084222,Cloudy,Low,0,Snack,motorcycle,1.0,Metropolitian,23,4.4
11.006686,76.951736,11.016686,76.961736,Windy,Low,1,Snack,scooter,1.0,Metropolitian,18,1.55
13.086438,80.220672,13.196438,80.330672,Windy,Medium,0,Buffet,motorcycle,1.0,Metropolitian,25,17.04
25.449659,81.839744,25.459659,81.849744,Windy,Low,1,Buffet,scooter,1.0,Urban,12,1.5
18.569156,73.774723,18.699156,73.904723,Sunny,Low,2,Meal,scooter,1.0,Metropolitian,44,19.88
19.103249,72.846749,19.143249,72.886749,Fog,Medium,2,Buffet,scooter,0.0,Metropolitian,11,6.11
13.026286,80.275235,13.096286,80.345235,Fog,Low,0,Snack,motorcycle,1.0,Metropolitian,40,10.84
22.551084,88.354127,22.571084,88.374127,Windy,Low,2,Meal,electric_scooter,1.0,Metropolitian,23,3.02
30.893244,75.821817,30.943244,75.871817,Stormy,Jam,2,Snack,scooter,1.0,Metropolitian,12,7.32
21.186438,72.794115,21.246438,72.854115,Windy,Jam,0,Drinks,motorcycle,1.0,Metropolitian,31,9.11
17.411028,78.329645,17.451028,78.369645,Cloudy,High,1,Buffet,motorcycle,,Metropolitian,34,6.14
21.186884,72.793616,21.296884,72.903616,Stormy,Medium,1,Snack,scooter,1.0,Metropolitian,15,16.69
17.411028,78.329645,17.481028,78.399645,Windy,Low,2,Snack,scooter,0.0,Urban,17,10.74
18.994237,72.825553,19.034237,72.865553,Sunny,High,0,Meal,motorcycle,1.0,Metropolitian,29,6.11
10.96185,76.971082,11.05185,77.061082,Cloudy,Jam,2,Snack,electric_scooter,2.0,Metropolitian,42,13.99
21.15276,72.778059,21.24276,72.868059,Sandstorms,Medium,0,Snack,motorcycle,1.0,Metropolitian,43,13.66
26.47775,80.351569,26.53775,80.411569,Cloudy,Jam,0,Meal,motorcycle,1.0,Metropolitian,24,8.94
23.333017,85.3172,23.383017,85.3672,Stormy,Low,2,Buffet,electric_scooter,1.0,Metropolitian,21,7.54
22.728163,75.884212,22.738163,75.894212,Stormy,Low,0,Meal,motorcycle,1.0,Metropolitian,21,1.51
22.695207,75.866059,22.725207,75.896059,Sunny,Jam,1,Buffet,motorcycle,1.0,,17,4.53
12.933298,77.614293,12.943298,77.624293,Stormy,High,0,Buffet,motorcycle,1.0,Metropolitian,41,1.55
0.0,0.0,0.07,0.07,Stormy,Low,1,Snack,scooter,0.0,Metropolitian,21,10.98
22.75004,75.902847,22.82004,75.972847,Fog,Medium,0,Meal,motorcycle,1.0,Metropolitian,38,10.57
18.520016,73.830547,18.560016,73.870547,Sunny,High,0,Buffet,motorcycle,1.0,Metropolitian,44,6.12
22.753839,75.897429,22.833838,75.977429,Windy,Low,2,Buffet,motorcycle,1.0,,17,12.08
17.431668,78.408321,17.501668,78.478321,Stormy,Jam,1,Meal,motorcycle,0.0,Metropolitian,28,10.74
0.0,0.0,0.01,0.01,Stormy,Low,1,Snack,scooter,0.0,Urban,11,1.57
18.994237,72.825553,19.024237,72.855553,Sandstorms,Low,0,Drinks,motorcycle,1.0,,30,4.58
23.359407,85.325055,23.369407,85.335055,Windy,Low,1,Meal,scooter,1.0,Metropolitian,27,1.51
21.175104,72.804342,21.285104,72.914342,Windy,Medium,0,Buffet,motorcycle,1.0,Metropolitian,30,16.7
23.357804,85.325146,23.397804,85.365146,Cloudy,Medium,1,Meal,scooter,1.0,Metropolitian,17,6.03
18.536718,73.830327,18.586718,73.880327,Windy,Jam,0,Snack,motorcycle,2.0,Metropolitian,44,7.65
0.0,0.0,0.01,0.01,Sunny,Low,2,Drinks,motorcycle,0.0,Metropolitian,19,1.57
11.008638,76.984311,11.068638,77.044311,Sandstorms,Jam,0,Meal,motorcycle,3.0,Metropolitian,44,9.33
21.185047,72.80859,21.225047,72.84859,Cloudy,High,1,Drinks,scooter,1.0,Metropolitian,25,6.07
13.026279,80.174568,13.076279,80.224568,Windy,Jam,1,Snack,motorcycle,1.0,Metropolitian,32,7.75
22.727021,75.884167,22.747021,75.904167,Cloudy,High,0,Buffet,motorcycle,1.0,Metropolitian,20,3.02
22.761226,75.887522,22.771226,75.897522,Fog,Low,2,Snack,electric_scooter,1.0,Metropolitian,15,1.51
25.459775,81.834841,25.569775,81.944841,Cloudy,Medium,1,Buffet,motorcycle,1.0,Urban,42,16.46
23.211529,77.419399,23.291529,77.499399,Fog,Medium,1,Drinks,scooter,,Metropolitian,32,12.06
26.911378,75.789034,26.981378,75.859034,Sunny,Medium,0,Meal,motorcycle,0.0,Metropolitian,22,10.42
18.56245,73.916619,18.60245,73.956619,Windy,Medium,2,Drinks,scooter,0.0,Urban,22,6.12
0.0,0.0,0.06,0.06,Sunny,Jam,0,Buffet,motorcycle,1.0,Metropolitian,29,9.41
17.455894,78.375467,17.475894,78.395467,Windy,Low,2,Drinks,scooter,1.0,Metropolitian,21,3.07
12.935662,77.61413,13.005662,77.68413,Cloudy,Jam,0,Meal,motorcycle,1.0,Metropolitian,43,10.85
22.310329,73.169083,22.340329,73.199083,Windy,Jam,0,Snack,motorcycle,0.0,Metropolitian,45,4.54
22.310526,73.170937,22.320526,73.180937,Sunny,Low,1,Drinks,scooter,0.0,Metropolitian,13,1.51
13.005801,80.250744,13.065801,80.310744,Stormy,Low,0,Buffet,motorcycle,0.0,Metropolitian,26,9.3
12.970324,77.645748,13.030324,77.705748,Windy,Medium,1,Drinks,scooter,1.0,Metropolitian,25,9.3
22.308096,73.167753,22.378096,73.237753,Sunny,Medium,0,Buffet,motorcycle,2.0,Metropolitian,38,10.59
21.157729,72.768726,21.237729,72.848726,Sunny,Low,0,Drinks,motorcycle,1.0,Metropolitian,29,12.14
26.913726,75.75282,27.003726,75.842821,Windy,Jam,0,Meal,motorcycle,1.0,Metropolitian,47,13.39
22.761593,75.886362,22.841593,75.966362,Sunny,Medium,2,Snack,motorcycle,0.0,Metropolitian,19,12.08
12.311072,76.654878,12.421072,76.764878,Sunny,Medium,1,Buffet,scooter,1.0,Metropolitian,16,17.06
22.760072,75.892574,22.790072,75.922574,Fog,Low,1,Drinks,scooter,0.0,Metropolitian,16,4.53
12.334022,76.618203,12.404022,76.688203,Stormy,Jam,2,Meal,scooter,1.0,Metropolitian,39,10.86
12.970324,77.645748,12.990324,77.665748,Fog,Low,0,Meal,motorcycle,1.0,Metropolitian,26,3.1
19.120083,72.907385,19.170083,72.957385,Windy,Jam,0,Snack,motorcycle,1.0,Metropolitian,47,7.64
26.911378,75.789034,26.961378,75.839034,Sunny,Medium,1,Drinks,scooter,1.0,Metropolitian,21,7.44
12.979166,77.640709,13.029166,77.690709,Windy,Jam,0,Snack,motorcycle,1.0,Metropolitian,39,7.75
13.044694,80.26147,13.054694,80.27147,Sunny,High,2,Drinks,scooter,0.0,Metropolitian,10,1.55
11.006686,76.951736,11.076686,77.021736,Sandstorms,Jam,1,Buffet,scooter,1.0,Metropolitian,41,10.88
12.311072,76.654878,12.361072,76.704878,Fog,Jam,0,Meal,motorcycle,0.0,Metropolitian,33,7.76
17.483216,78.552111,17.533216,78.602111,,,0,Meal,motorcycle,1.0,Metropolitian,30,7.67
17.430448,78.418213,17.450448,78.438213,Sunny,Low,0,Buffet,motorcycle,1.0,Metropolitian,18,3.07
17.431668,78.408321,17.471668,78.448321,Fog,High,0,Meal,motorcycle,2.0,Metropolitian,33,6.14
12.337928,76.617889,12.447928,76.727889,Windy,Low,1,Buffet,motorcycle,1.0,Metropolitian,25,17.06
22.310237,73.158921,22.400237,73.248921,Fog,Medium,2,Drinks,scooter,1.0,Metropolitian,25,13.61
27.159795,78.04299,27.289795,78.17299,Fog,Jam,0,Buffet,motorcycle,1.0,Metropolitian,45,19.32
26.766536,75.837333,26.816536,75.887333,Sunny,Low,1,Buffet,motorcycle,,Metropolitian,19,7.44
12.972532,77.608179,12.982532,77.618179,Fog,Low,2,Snack,scooter,1.0,,16,1.55
18.530963,73.828972,18.570963,73.868972,Sunny,Medium,1,Meal,motorcycle,1.0,Metropolitian,23,6.12
21.186608,72.794136,21.316608,72.924136,Stormy,Jam,1,Buffet,scooter,1.0,Metropolitian,19,19.73
12.98041,77.640489,13.06041,77.720489,Sunny,Jam,0,Meal,motorcycle,1.0,Metropolitian,31,12.4
17.451976,78.385883,17.501976,78.435883,Fog,Jam,2,Buffet,motorcycle,1.0,Metropolitian,21,7.67
